"Resident ID","c_Resident","c_DoB","c_Current Age","c_Education","Location","Income","Customer ID","Name","Updated_Birthday","Updated_Age","Education Level","City","Purchase Date","Shopping List","Item List","Item A","Item B","Item C","Item D","Item E","Item F","Item G","Item H","Item I","Item J","Item K","Item L","Item M","Item N","Item O","Item P","Item Q","Item R","Item S","Item T","Item U"
2747,"Noron","7/3/1975",50,"high-school","Sale",500000,453,"Noron","7/3/1975",50,"high-school","Sale","2023-3-5","['B', 'C', 'E', 'F', 'L', 'M', 'P', 'Q', 'S', 'T', 'U']","[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1
1680,"Queneth","31/7/1977",47,"college","Atherton",72000,454,"Queneth","31/7/1977",47,"college","Atherton","2023-6-12","['B', 'C', 'J', 'K', 'O', 'T', 'U']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
1152,"Oryn","16/12/1994",30,"junior college","Goondiwindi",457000,455,"Oryn","16/12/1994",30,"junior college","Goondiwindi","2024-7-9","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1992,"Isus","12/1/1997",28,"high-school","Merredin",575000,456,"Isus","12/1/1997",28,"high-school","Merredin","2024-10-1","['C', 'D', 'K', 'R', 'T', 'U']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2661,"Torar","19/11/1996",28,"high-school","Derby",533000,457,"Torar","19/11/1996",28,"high-school","Derby","2024-5-7","['A', 'B', 'C', 'E', 'F', 'K', 'M', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]",1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
183,"Quena","30/4/1977",48,"junior college","Albany",70000,458,"Quena","30/4/1977",48,"junior college","Albany","2023-2-11","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'M', 'O', 'P', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1]",1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
829,"Maia","2/4/1996",29,"junior college","Kununurra",344000,459,"Maia","2/4/1996",29,"junior college","Kununurra","2023-6-30","['I', 'J']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2117,"Onyx","22/11/1991",33,"college","Bathurst",438000,460,"Onyx","22/11/1991",33,"college","Bathurst","2023-10-18","['G', 'J', 'K', 'P', 'S']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1717,"Valas","27/11/2001",23,"high-school","Toowoomba",586000,461,"Valas","27/11/2001",23,"high-school","Toowoomba","2023-6-22","['A', 'B', 'D', 'E', 'F', 'I', 'J', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1
518,"Torae","9/4/1991",34,"high-school","Mataranka",345000,462,"Torae","9/4/1991",34,"high-school","Mataranka","2024-7-14","['A', 'B', 'C', 'D', 'F', 'I', 'K', 'L', 'N', 'Q']","[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
2025,"Juniper","9/9/1996",28,"high-school","Parkes",311000,463,"Juniper","9/9/1996",28,"high-school","Parkes","2023-11-29","['A', 'J', 'T']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2072,"Malius","7/6/1985",39,"college","Nelson Bay",442000,464,"Malius","7/6/1985",39,"college","Nelson Bay","2024-7-9","['A', 'C', 'E', 'F', 'G', 'H', 'I', 'K', 'M', 'N', 'O', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
1405,"Marcellus","25/11/1996",28,"college","Leonora",268000,465,"Marcellus","25/11/1996",28,"college","Leonora","2025-4-22","['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'M', 'O', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
2182,"Daneth","21/3/1997",28,"high-school","Geraldton",574000,466,"Daneth","21/3/1997",28,"high-school","Geraldton","2024-9-16","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1212,"Elion","3/1/1998",27,"high-school","Tennant Creek",481000,467,"Elion","3/1/1998",27,"high-school","Tennant Creek","2025-2-4","['A', 'B', 'C', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'O', 'P', 'Q', 'R', 'S']","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
1419,"Peran","29/12/1982",42,"high-school","Port Lincoln",261000,468,"Peran","29/12/1982",42,"high-school","Port Lincoln","2024-12-28","['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'M', 'N', 'O', 'Q', 'S', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
1912,"Coryn","3/4/1989",36,"junior college","Coffs Harbour",52000,469,"Coryn","3/4/1989",36,"junior college","Coffs Harbour","2024-12-17","['C', 'F', 'H', 'K', 'Q', 'S', 'T', 'U']","[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
215,"Selas","17/7/1973",51,"junior college","Leonora",357000,470,"Selas","17/7/1973",51,"junior college","Leonora","2023-5-17","['D', 'E', 'F', 'G', 'J', 'L', 'T']","[0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
455,"Malar","7/2/1991",34,"high-school","Wyndham",390000,471,"Malar","7/2/1991",34,"high-school","Wyndham","2024-12-4","['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"Galor","11/1/1982",43,"PhD","Bathurst",466000,472,"Galor","11/1/1982",43,"PhD","Bathurst","2023-3-1","['A', 'C', 'D', 'E', 'G', 'H', 'I', 'J', 'K', 'M', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
2190,"Coron","14/8/2010",14,"master","Daly Waters",260000,473,"Coron","14/8/2010",14,"master","Daly Waters","2024-3-15","['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1393,"Toran","27/3/2005",20,"master","Leonora",505000,474,"Toran","27/3/2005",20,"master","Leonora","2025-2-19","['A', 'B', 'C', 'D', 'H', 'I', 'J', 'L', 'N', 'O', 'P', 'R', 'S', 'T']","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0
1295,"Pera","3/3/2002",23,"junior college","Lithgow",60000,475,"Pera","3/3/2002",23,"junior college","Lithgow","2024-12-18","['C', 'G', 'H', 'I', 'K', 'M', 'P', 'Q', 'R', 'S', 'T']","[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0
1683,"Micah","13/11/2009",15,"college","Joondalup",68000,476,"Micah","13/11/2009",15,"college","Joondalup","2024-9-26","['G', 'J', 'N']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
631,"Halis","1/1/1991",34,"junior college","Kalamunda",346000,477,"Halis","1/1/1991",34,"junior college","Kalamunda","2024-1-29","['A', 'C', 'D', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2695,"Janius","3/8/1993",31,"high-school","Mataranka",578000,478,"Janius","3/8/1993",31,"high-school","Mataranka","2024-3-1","['B', 'E', 'K', 'P', 'T']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1520,"Elon","24/8/1987",37,"high-school","Nowra",303000,479,"Elon","24/8/1987",37,"high-school","Nowra","2025-1-19","['A', 'B', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1569,"Danar","22/12/1975",49,"college","Queanbeyan",376000,480,"Danar","22/12/1975",49,"college","Queanbeyan","2023-3-10","['A', 'M', 'T']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2653,"Ralar","1/12/2003",21,"college","Seymour",570000,481,"Ralar","1/12/2003",21,"college","Seymour","2024-7-31","['A', 'B', 'C', 'I', 'J', 'L', 'N', 'O', 'P', 'Q', 'R', 'S']","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0
1647,"Elor","25/3/1982",43,"junior college","Hobart",503000,482,"Elor","25/3/1982",43,"junior college","Hobart","2025-3-21","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1631,"Rowan","29/6/1996",28,"high-school","Albany",286000,483,"Rowan","29/6/1996",28,"high-school","Albany","2023-2-3","['A', 'C', 'F', 'G', 'K', 'P', 'Q', 'S']","[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2166,"Jemma","17/8/1990",34,"college","Gladstone",61000,484,"Jemma","17/8/1990",34,"college","Gladstone","2023-3-9","['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1406,"Olive","3/5/1998",27,"master","Jurien Bay",427000,485,"Olive","3/5/1998",27,"master","Jurien Bay","2023-6-12","['B', 'E', 'I', 'J']","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018,"Keliel","7/2/1994",31,"high-school","Gatton",158000,486,"Keliel","7/2/1994",31,"high-school","Gatton","2023-5-15","['A', 'B', 'C', 'D', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
702,"Loren","11/8/1974",50,"college","Kempsey",512000,487,"Loren","11/8/1974",50,"college","Kempsey","2023-2-11","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
2613,"Coras","18/12/1982",42,"college","Papunya",215000,488,"Coras","18/12/1982",42,"college","Papunya","2024-6-21","['A', 'C', 'F', 'G', 'H', 'J', 'M', 'N', 'Q', 'S', 'U']","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]",1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
996,"Peran","18/11/1975",49,"master","Port Hedland",134000,489,"Peran","18/11/1975",49,"master","Port Hedland","2023-9-7","['A', 'C', 'D', 'E', 'F', 'G', 'H', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
2873,"Loron","10/5/1993",31,"master","Leonora",479000,490,"Loron","10/5/1993",31,"master","Leonora","2023-9-18","['A', 'C', 'H', 'N', 'R']","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
332,"Janar","28/11/2006",18,"high-school","Warwick",333000,491,"Janar","28/11/2006",18,"high-school","Warwick","2023-10-28","['A', 'C', 'F', 'H', 'I', 'J', 'K', 'M', 'Q', 'R', 'T', 'U']","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
155,"Dana","9/7/1986",38,"college","Nhulunbuy",387000,492,"Dana","9/7/1986",38,"college","Nhulunbuy","2023-8-26","['B', 'C', 'E', 'G', 'J', 'K', 'L', 'M', 'N', 'Q', 'S', 'U']","[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
71,"Janion","5/4/1980",45,"high-school","Halls Creek",70000,493,"Janion","5/4/1980",45,"high-school","Halls Creek","2025-1-20","['A', 'B', 'C', 'F', 'J', 'K', 'M', 'Q', 'R', 'T']","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]",1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0
1970,"Freya","4/8/1973",51,"high-school","Jurien Bay",173000,494,"Freya","4/8/1973",51,"high-school","Jurien Bay","2024-12-23","['B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
485,"Isis","19/12/2009",15,"junior college","Atherton",80000,495,"Isis","19/12/2009",15,"junior college","Atherton","2024-10-15","['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,"Kelae","18/6/1996",28,"under high-school","Narrabri",600000,496,"Kelae","18/6/1996",28,"under high-school","Narrabri","2024-10-8","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2418,"Elus","27/6/1987",37,"college","Wangaratta",123000,497,"Elus","27/6/1987",37,"college","Wangaratta","2024-3-11","['A', 'C', 'D', 'E', 'H', 'J', 'L', 'Q', 'R']","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
2547,"Raleth","13/1/1984",41,"high-school","Geraldton",589000,498,"Raleth","13/1/1984",41,"high-school","Geraldton","2025-4-29","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1637,"Selia","4/8/1987",37,"college","Margaret River",265000,499,"Selia","4/8/1987",37,"college","Margaret River","2024-12-10","['A', 'E', 'G', 'M', 'N', 'T']","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
168,"Ayla","3/2/2009",16,"college","Kununurra",368000,500,"Ayla","3/2/2009",16,"college","Kununurra","2024-11-8","['C', 'E', 'G', 'L', 'N']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
624,"Corion","22/10/2003",21,"college","Cloncurry",131000,501,"Corion","22/10/2003",21,"college","Cloncurry","2025-2-10","['E', 'I', 'P', 'T']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
2163,"Malen","3/11/2004",20,"high-school","Seymour",360000,502,"Malen","3/11/2004",20,"high-school","Seymour","2024-12-6","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1514,"Selene","19/12/1974",50,"high-school","Leonora",149000,503,"Selene","19/12/1974",50,"high-school","Leonora","2024-3-23","['B', 'D', 'F', 'G', 'H', 'I', 'L', 'M', 'O', 'Q']","[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
2343,"Janion","21/4/1974",51,"high-school","Bowen",499000,504,"Janion","21/4/1974",51,"high-school","Bowen","2025-3-23","['D', 'H', 'K', 'N', 'P', 'Q']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
964,"Toriel","9/11/2006",18,"high-school","Atherton",183000,505,"Toriel","9/11/2006",18,"high-school","Atherton","2025-4-17","['A', 'C', 'D', 'E', 'F', 'H', 'I', 'M', 'P', 'S', 'T']","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
1703,"Oria","20/10/1985",39,"master","Halls Creek",479000,506,"Oria","20/10/1985",39,"master","Halls Creek","2023-6-2","['B', 'C', 'E', 'K', 'O', 'U']","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2830,"Valiel","15/7/2006",18,"junior college","Nhulunbuy",519000,507,"Valiel","15/7/2006",18,"junior college","Nhulunbuy","2024-5-8","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1311,"Norius","4/3/1998",27,"under high-school","Atherton",137000,508,"Norius","4/3/1998",27,"under high-school","Atherton","2024-4-14","['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'L', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1
768,"Ralen","14/3/2002",23,"junior college","Queanbeyan",222000,509,"Ralen","14/3/2002",23,"junior college","Queanbeyan","2023-12-2","['C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'T', 'U']","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
221,"Toror","27/4/1975",50,"under high-school","Roma",494000,510,"Toror","27/4/1975",50,"under high-school","Roma","2024-2-23","['A', 'B', 'E', 'G', 'H', 'I', 'J', 'N', 'P', 'Q', 'T']","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
2558,"Daneth","20/10/1986",38,"high-school","Halls Creek",464000,511,"Daneth","20/10/1986",38,"high-school","Halls Creek","2025-1-25","['R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1307,"Corius","30/6/1974",50,"college","Onslow",480000,512,"Corius","30/6/1974",50,"college","Onslow","2023-2-21","['D', 'E', 'F', 'H', 'L', 'M', 'O', 'T', 'U']","[0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
1478,"Noros","5/3/1981",44,"college","Mount Isa",37000,513,"Noros","5/3/1981",44,"college","Mount Isa","2024-12-15","['A', 'B', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1170,"Peror","19/2/2004",21,"under high-school","Joondalup",250000,514,"Peror","19/2/2004",21,"under high-school","Joondalup","2024-11-20","['D', 'F', 'I', 'N', 'U']","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1111,"Oren","5/1/1990",35,"college","Dunsborough",590000,515,"Oren","5/1/1990",35,"college","Dunsborough","2024-9-30","['A', 'B', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'N', 'O', 'P', 'U']","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1
