Customer ID,Name,Birthday,Age,Education Level,City,Purchase Date,Shopping List,Item List,Item A,Item B,Item C,Item D,Item E,Item F,Item G,Item H,Item I,Item J,Item K,Item L,Item M,Item N,Item O,Item P,Item Q,Item R,Item S,Item T,Item U
825,Quenan,15-8-1990,32,college,Taree,2024-12-28,"['A', 'B', 'D', 'E', 'F', 'H', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
826,Quinn,21/10/1986,36,college,Newcastle,2024-10-5,"['A', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'N', 'O', 'P', 'R', 'T']","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
827,Loron,6/1/1995,28,high-school,Hermannsburg,2024-1-21,"['B', 'D', 'E', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'U']","[0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
828,Ralor,14-8-1986,36,junior college,Carnarvon,2024-3-23,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'N', 'O', 'P', 'S', 'T']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
829,Coriel,28-4-1973,50,high-school,Sunshine Coast,2024-9-13,"['C', 'D', 'F', 'I', 'J', 'L', 'N', 'O', 'P', 'Q']","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0
830,Pera,21/8/1994,28,PhD,Gladstone,2023-7-2,"['A', 'C', 'D', 'F', 'H', 'J', 'L', 'Q', 'R', 'T']","[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0
831,Daneth,25/10/1987,35,junior college,Hobart,2024-3-10,"['A', 'B', 'C', 'D', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
832,Corius,15-9-1984,38,high-school,Denmark,2023-5-20,['E'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Galeth,27/4/1996,27,college,Broome,2023-6-21,"['B', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'P', 'Q', 'S', 'U']","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1
834,Isiel,29-5-1984,38,high-school,Gladstone,2023-9-18,"['A', 'B', 'F', 'I', 'J', 'L', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
835,Valor,3-7-2001,21,junior college,Leonora,2024-8-6,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
836,Kalia,15-6-1990,32,high-school,Exmouth,2024-10-23,"['A', 'B', 'G', 'M', 'O', 'T', 'U']","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
837,Maliel,1-7-1990,32,junior college,Griffith,2024-7-29,['B'],"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,Noron,16/11/1991,31,master,Maryborough,2024-3-29,"['A', 'D', 'E', 'K', 'L', 'M', 'N']","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
839,Selus,24-10-2004,18,college,Papunya,2024-6-24,"['C', 'N', 'U']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
840,Belar,9-12-1979,43,high-school,Emerald,2024-5-24,"['A', 'C', 'E', 'H', 'K', 'L', 'M', 'N', 'Q', 'S', 'T', 'U']","[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1
841,Everett,8/11/2002,20,high-school,Orange,2023-7-16,"['B', 'C', 'H', 'L', 'N', 'P', 'Q', 'S']","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
842,Noreth,26/6/1983,39,high-school,Mount Isa,2025-4-11,"['A', 'B', 'C', 'F', 'K', 'L', 'M', 'N', 'Q', 'R', 'T']","[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0
843,Jana,3/6/1999,23,high-school,Victor Harbor,2025-2-14,"['G', 'K', 'M', 'N', 'P', 'R', 'T', 'U']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1
844,Amara,30-4-2003,20,college,Sale,2024-2-28,"['B', 'F', 'H', 'I', 'M', 'Q', 'R', 'T', 'U']","[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
845,Selius,10-5-1974,48,junior college,Papunya,2024-8-14,"['A', 'B', 'C', 'D', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'R', 'T']","[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
846,Janiel,8/5/1995,27,college,Paraburdoo,2023-9-21,"['B', 'C', 'D', 'E', 'H', 'I', 'J', 'L', 'M', 'O', 'T']","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
847,Stellan,22-8-1994,28,junior college,Halls Creek,2024-9-3,"['E', 'F', 'G', 'I', 'K', 'N', 'Q', 'R']","[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
848,Halius,16/8/2006,16,high-school,Leonora,2024-9-13,"['C', 'D', 'E', 'K', 'L', 'N', 'Q', 'R', 'S']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
849,Oror,1-12-2004,18,junior college,Port Macquarie,2024-4-12,"['A', 'D', 'G', 'K', 'N', 'O', 'S', 'T']","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0
850,Rala,11-12-1975,47,junior college,Toowoomba,2024-4-13,"['E', 'M', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
851,Levi,12-4-1985,38,college,Laverton,2023-5-10,"['A', 'B', 'C', 'D', 'E', 'F', 'H', 'N', 'P', 'Q', 'S', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
852,Ivan,19-10-1979,43,high-school,Nowra,2024-2-6,"['A', 'E', 'G', 'H', 'I', 'M', 'P', 'R']","[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
853,Peron,11/5/2007,15,master,Forster,2024-3-11,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
854,Alexei,14-9-1996,26,master,Hobart,2024-3-26,"['D', 'F', 'G', 'H', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
855,Bodhi,18-8-1990,32,master,Bunbury,2023-5-5,"['E', 'G', 'H', 'M', 'O']","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
856,Belae,4/9/1975,47,master,Atherton,2024-12-7,"['A', 'C', 'D', 'E', 'F', 'H', 'I', 'K', 'L', 'O', 'R', 'S', 'U']","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1
857,Perae,15/6/1989,33,college,Forster,2023-3-26,"['D', 'E', 'G', 'Q', 'T', 'U']","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
858,Tora,16-6-1974,48,PhD,Narrabri,2023-1-7,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
859,Halia,5/3/2008,15,junior college,Nelson Bay,2024-4-11,"['L', 'N', 'S']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
860,Daphne,12-2-2010,13,college,Howard Springs,2023-2-6,"['B', 'C', 'D', 'F', 'G', 'I', 'K', 'L', 'M', 'O', 'P', 'S', 'T']","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0
861,Belas,8/11/1990,32,college,Yeppoon,2025-4-23,"['A', 'C', 'D', 'F', 'G', 'H', 'J', 'K', 'N', 'Q', 'U']","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
862,Perius,16-11-1979,43,high-school,Papunya,2024-7-8,"['E', 'I', 'Q', 'U']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
863,Delilah,27-6-2003,19,junior college,Albany,2023-11-2,"['A', 'C', 'E', 'G', 'I', 'K', 'L', 'M', 'O', 'Q', 'R', 'U']","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
864,Lora,21/5/2008,14,junior college,Manjimup,2023-10-3,"['F', 'J', 'L', 'U']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
865,Valia,12/3/1974,49,junior college,Joondalup,2025-2-19,"['H', 'P']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
866,Kelyn,31/7/1986,36,college,Maryborough,2023-4-2,"['B', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'R', 'T']","[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
867,Aziel,10/4/1990,33,high-school,Barrow Creek,2023-1-23,"['D', 'E', 'F', 'L', 'M', 'P', 'Q']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
868,Noror,6-2-1972,51,high-school,Fitzroy Crossing,2024-5-25,"['O', 'P']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
869,Oros,7/5/2009,13,junior college,Manjimup,2024-12-10,"['A', 'E', 'K', 'M', 'O', 'S', 'T']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
870,Feniel,6-7-2000,22,junior college,Newcastle,2025-3-31,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
871,Daneth,4-4-1997,26,high-school,Denmark,2024-4-28,"['L', 'N', 'O', 'Q', 'R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
872,Ezra,20-4-1992,31,high-school,Mackay,2023-9-20,"['A', 'B', 'C', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'O', 'P', 'Q', 'S', 'U']","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1
873,Orus,23-5-1996,26,college,Batchelor,2024-8-6,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
874,Ralor,9/4/1992,31,college,Shepparton,2023-3-12,"['M', 'U']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
875,Elius,20-4-2004,19,college,Morisset,2024-4-2,"['A', 'C', 'I', 'J', 'K', 'L', 'O', 'Q', 'S']","[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
876,Feneth,6-9-1983,39,high-school,Halls Creek,2023-8-23,"['A', 'B', 'D', 'E', 'L', 'R']","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
877,Dania,23-6-1981,41,junior college,Northam,2024-12-28,"['B', 'E', 'G', 'O']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
878,Daneth,23/6/2007,15,high-school,Manjimup,2025-1-10,"['B', 'D', 'E', 'F', 'I', 'J', 'L', 'M', 'O', 'P', 'Q', 'U']","[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1
879,Valar,31-8-2008,14,junior college,Albany,2024-12-13,"['A', 'C', 'D', 'G', 'I', 'J', 'K', 'L', 'N', 'P', 'Q']","[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0
880,Elyn,21-2-2003,20,junior college,Busselton,2024-10-13,"['A', 'C', 'D', 'E', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
881,Leo,25/9/2010,12,high-school,Whyalla,2024-11-8,"['A', 'B', 'C', 'D', 'E', 'G', 'K', 'O', 'Q', 'R', 'T', 'U']","[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]",1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
882,Loras,12-7-2000,22,junior college,Forster,2025-3-15,"['C', 'K', 'O', 'S', 'T', 'U']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1]",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
883,Jasper,28-10-1998,24,college,Derby,2025-3-22,"['G', 'I', 'J', 'K', 'R', 'T']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
884,Lucien,24-10-1982,40,college,Barrow Creek,2025-2-26,"['B', 'C', 'D', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'Q', 'R', 'T', 'U']","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
885,Kiara,27-3-2002,21,junior college,Murray Bridge,2023-8-25,"['A', 'B', 'D', 'E', 'F', 'H', 'I', 'J', 'L', 'N', 'O', 'P', 'Q', 'R', 'S']","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0
886,Janis,26-6-1993,29,high-school,Deniliquin,2023-9-24,"['B', 'C', 'D', 'E', 'F', 'G', 'H', 'K', 'L', 'N', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1
887,Galon,3/7/1976,46,high-school,Sunshine Coast,2023-10-14,"['A', 'B', 'F', 'G', 'K', 'O', 'U']","[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
888,Owen,14/5/1972,50,junior college,Wiluna,2024-10-7,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889,Belar,27-11-2002,20,college,Nhulunbuy,2025-3-1,"['J', 'K', 'M', 'P', 'U']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
890,Quenar,1-2-1974,49,PhD,Nelson Bay,2024-12-23,"['B', 'C', 'D', 'G', 'K', 'L', 'N', 'P', 'S']","[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
891,Oriel,5-9-1989,33,high-school,Grafton,2024-3-8,"['A', 'E', 'G', 'K', 'L', 'N', 'P', 'Q']","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0
892,Galus,10-7-1991,31,college,Hermannsburg,2024-4-4,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
893,Kelus,1-10-1977,45,PhD,Broome,2024-5-8,"['B', 'C', 'D', 'F', 'H', 'J', 'K', 'M', 'N', 'O', 'T', 'U']","[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1
894,Janan,20-8-1977,45,high-school,Canberra,2025-1-23,"['A', 'B', 'C', 'E', 'F', 'H', 'I', 'J', 'L', 'M', 'N', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
895,Malia,10-3-1998,25,college,Kempsey,2023-5-27,"['B', 'C', 'D', 'E', 'F', 'H', 'J', 'M', 'N', 'P', 'Q', 'T']","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]",0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0
896,Noren,21/2/1989,34,master,Tennant Creek,2024-1-20,"['G', 'N', 'Q']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
897,Asher,5/2/1979,44,college,Taree,2023-1-29,['T'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
898,Isiel,16/8/1996,26,junior college,Katanning,2024-9-13,"['A', 'H', 'N', 'U']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
899,Porter,24/10/1978,44,high-school,Warwick,2024-4-6,"['B', 'D', 'E', 'H', 'I', 'J', 'K', 'L', 'Q', 'S']","[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
900,Cian,19/3/1996,27,PhD,Nelson Bay,2023-9-1,"['A', 'B', 'C', 'D', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
